Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Station Utilization (%),Distance to Nearest Station (km),Demand Score,Coverage Score,Congestion Risk,Expansion Priority Index,Expansion Recommendation,EV Growth (%),Charging Sessions,Revenue,Queue Length,Average Charging Time (min),City,EV Population,Expansion Priority
EVS00094,52.459482,13.420488,"9796 Berlin Ave, Berlin",1,0.3,2,5.57,79,4,50,CCS,2018,1,3.5,7,Monthly,52.666666666666664,5.57,59.585714285714275,72.15,Medium,53.33178571428571,Upgrade Existing Station,37,77,1155.0,5,41,Berlin,9571,1
EVS00095,13.875159,100.507561,"2173 Bangkok Ave, Bangkok",0,0.3,1,10.97,67,2,22,CHAdeMO,2021,0,3.9,3,Quarterly,44.666666666666664,10.97,48.785714285714285,45.15,Medium,55.46178571428572,Upgrade Existing Station,16,95,627.0,4,68,Bangkok,40976,1
EVS00096,-23.603702,-46.520629,"3633 São Paulo Ave, São Paulo",0,0.11,0,18.49,85,0,50,"Type 2, CHAdeMO",2014,1,4.9,2,Monthly,56.666666666666664,18.49,63.78571428571428,7.550000000000012,High,79.1217857142857,Build New Fast Charging Station,18,55,302.5,6,87,São Paulo,39044,1
EVS00097,34.036969,-118.348881,"8984 Los Angeles Ave, Los Angeles",1,0.44,0,9.05,25,4,22,"CCS, CHAdeMO",2020,1,4.5,5,Quarterly,16.666666666666664,9.05,19.385714285714283,54.75,Very Low,29.841785714285713,No Immediate Action,17,41,396.88,2,34,Los Angeles,49984,0
EVS00098,39.85934,116.359182,"7371 Beijing Ave, Beijing",2,0.2,1,10.82,85,4,350,"CHAdeMO, Type 2",2023,0,3.8,5,Quarterly,56.666666666666664,10.82,89.5,45.9,High,75.985,Build New Fast Charging Station,21,146,10220.000000000002,6,84,Beijing,41774,1
EVS00099,25.264785,55.343229,"8983 Dubai Ave, Dubai",1,0.41,2,4.43,17,4,350,"Type 2, CCS",2015,1,3.9,8,Quarterly,11.333333333333332,4.43,41.9,77.85,Very Low,28.762500000000003,No Immediate Action,43,99,14206.499999999998,1,73,Dubai,3568,0
EVS00100,37.568724,126.962294,"1750 Seoul Ave, Seoul",1,0.41,2,3.0,54,0,150,Type 2,2018,0,4.8,10,Monthly,36.0,3.0,50.65714285714286,85.0,Low,39.01285714285714,Monitor Demand,42,119,7318.5,4,49,Seoul,3027,0
EVS00101,10.942627,125.16781,"7940 Random Rd, City 40, Country",2,0.12,0,3.06,22,0,50,Tesla,2013,1,3.2,1,Quarterly,14.666666666666666,3.06,19.685714285714283,84.7,Very Low,18.729285714285712,No Immediate Action,32,115,690.0,1,39,Country,3695,0
EVS00102,39.937451,116.323201,"7022 Beijing Ave, Beijing",2,0.12,0,17.81,41,3,22,"CHAdeMO, Type 2",2023,0,3.2,4,Monthly,27.333333333333332,17.81,30.585714285714282,10.950000000000005,Low,53.651785714285715,Upgrade Existing Station,33,37,97.67999999999999,3,52,Beijing,49190,0
EVS00103,37.64878,126.903295,"5496 Seoul Ave, Seoul",0,0.32,2,8.26,20,2,22,Type 2,2010,0,3.3,7,Monthly,13.333333333333334,8.26,15.885714285714284,58.699999999999996,Very Low,25.809285714285714,No Immediate Action,46,57,401.28000000000003,1,26,Seoul,6258,0
EVS00104,43.737898,-79.330018,"4326 Toronto Ave, Toronto",1,0.14,1,19.64,93,3,22,"CCS, Tesla",2020,0,3.4,5,Annually,62.0,19.64,66.9857142857143,1.8000000000000016,High,84.41428571428573,Build New Fast Charging Station,44,128,394.24,6,27,Toronto,23002,1
EVS00105,19.587423,-99.072921,"1236 Mexico City Ave, Mexico City",1,0.26,0,3.62,76,1,150,Type 2,2018,0,4.4,10,Quarterly,50.66666666666667,3.62,66.05714285714285,81.89999999999999,Medium,51.75785714285715,Upgrade Existing Station,49,142,5538.0,5,47,Mexico City,40504,1
EVS00106,19.521945,-99.049855,"2317 Mexico City Ave, Mexico City",1,0.29,2,0.56,47,0,350,Type 2,2012,0,3.2,1,Monthly,31.333333333333336,0.56,62.9,97.2,Low,37.88999999999999,Monitor Demand,31,123,12484.499999999998,3,64,Mexico City,34159,0
EVS00107,-33.733347,18.455827,"7328 Cape Town Ave, Cape Town",2,0.31,1,12.84,96,0,22,Tesla,2011,0,4.8,7,Annually,64.0,12.84,69.08571428571429,35.8,High,74.10428571428571,Upgrade Existing Station,36,100,682.0,6,30,Cape Town,14986,1
EVS00108,18.97956,72.963574,"9772 Mumbai Ave, Mumbai",1,0.11,1,3.14,43,4,350,CCS,2020,1,5.0,7,Annually,28.666666666666668,3.14,60.099999999999994,84.3,Low,40.285,Monitor Demand,44,106,4081.0,3,50,Mumbai,13666,0
EVS00109,55.723104,37.652898,"5042 Moscow Ave, Moscow",2,0.19,0,17.93,62,3,50,CCS,2018,0,3.3,7,Quarterly,41.333333333333336,17.93,47.68571428571428,10.350000000000003,Medium,65.95178571428572,Upgrade Existing Station,10,80,760.0,4,31,Moscow,39660,1
EVS00110,39.857604,116.357044,"7308 Beijing Ave, Beijing",0,0.19,2,3.73,68,1,350,"CHAdeMO, Type 2",2018,1,4.3,9,Quarterly,45.33333333333333,3.73,77.60000000000001,81.35,Medium,54.56750000000001,Upgrade Existing Station,44,65,4322.5,5,70,Beijing,4561,1
EVS00111,-16.299957,56.504931,"7129 Random Rd, City 300, Country",2,0.15,1,7.14,43,3,350,Type 2,2010,1,3.2,7,Quarterly,28.666666666666668,7.14,60.099999999999994,64.3,Low,47.285,Monitor Demand,46,51,2677.5,3,63,Country,27854,0
EVS00112,41.902876,-87.633567,"4833 Chicago Ave, Chicago",0,0.35,1,2.2,48,2,50,Tesla,2017,1,4.1,2,Quarterly,32.0,2.2,37.885714285714286,89.0,Low,31.004285714285718,Monitor Demand,23,34,594.9999999999999,3,69,Chicago,39952,0
EVS00113,13.76324,100.555092,"563 Bangkok Ave, Bangkok",1,0.27,0,17.19,22,0,150,"CCS, CHAdeMO",2014,1,3.2,10,Annually,14.666666666666666,17.19,28.25714285714286,14.049999999999995,Very Low,46.885357142857146,Monitor Demand,12,63,2551.5000000000005,1,36,Bangkok,23662,0
EVS00114,19.085914,72.847076,"1666 Mumbai Ave, Mumbai",1,0.39,1,18.54,19,0,50,"Tesla, Type 2",2022,1,3.5,9,Quarterly,12.666666666666668,18.54,17.585714285714282,7.300000000000006,Very Low,44.22928571428571,Monitor Demand,10,73,1423.5000000000002,1,54,Mumbai,9392,0
EVS00115,37.614963,127.071672,"3505 Seoul Ave, Seoul",1,0.31,1,9.12,59,2,50,"Tesla, Type 2",2018,0,3.4,4,Monthly,39.33333333333333,9.12,45.58571428571428,54.400000000000006,Low,48.944285714285705,Monitor Demand,14,63,976.5,4,20,Seoul,31535,0
EVS00116,41.945245,-87.702684,"8657 Chicago Ave, Chicago",1,0.3,1,1.96,57,0,50,Tesla,2017,1,4.9,1,Annually,38.0,1.96,44.18571428571428,90.2,Low,35.354285714285716,Monitor Demand,35,117,1755.0,4,48,Chicago,14067,0
EVS00117,39.964943,116.356573,"2491 Beijing Ave, Beijing",1,0.37,1,6.45,44,3,22,"CHAdeMO, CCS",2010,0,4.1,7,Annually,29.333333333333332,6.45,32.68571428571428,67.75,Low,35.36178571428571,Monitor Demand,23,24,195.35999999999999,3,70,Beijing,49033,0
EVS00118,25.364988,55.308793,"7486 Dubai Ave, Dubai",2,0.17,0,13.63,89,4,22,CCS,2015,0,4.4,8,Quarterly,59.333333333333336,13.63,64.18571428571428,31.85,High,71.77678571428572,Upgrade Existing Station,48,128,478.72,6,83,Dubai,24599,1
EVS00119,25.327731,55.265229,"157 Dubai Ave, Dubai",1,0.18,2,18.85,44,2,50,"CCS, CHAdeMO",2017,1,3.9,6,Monthly,29.333333333333332,18.85,35.08571428571429,5.7499999999999885,Low,58.02178571428572,Upgrade Existing Station,36,46,413.99999999999994,3,23,Dubai,36222,0
EVS00120,-33.752322,151.290734,"3530 Sydney Ave, Sydney",1,0.28,0,11.27,62,4,150,"Type 2, CHAdeMO",2023,0,3.1,9,Annually,41.333333333333336,11.27,56.25714285714285,43.65,Medium,57.725357142857135,Upgrade Existing Station,18,135,5670.000000000001,4,47,Sydney,12837,1
EVS00121,-39.773789,-118.454132,"950 Random Rd, City 136, Country",2,0.4,0,6.67,92,4,150,"CCS, Type 2",2017,1,3.6,3,Annually,61.33333333333333,6.67,77.25714285714285,66.64999999999999,High,65.57535714285714,Upgrade Existing Station,24,106,6360.000000000001,6,35,Country,15039,1
EVS00122,34.006015,-118.340642,"170 Los Angeles Ave, Los Angeles",1,0.29,2,18.6,57,2,50,CCS,2021,1,3.3,2,Monthly,38.0,18.6,44.18571428571428,6.999999999999995,Low,64.47428571428571,Upgrade Existing Station,24,123,1783.4999999999998,4,82,Los Angeles,31818,0
EVS00123,-23.632022,-46.571271,"8450 São Paulo Ave, São Paulo",1,0.21,1,7.71,62,4,50,Type 2,2021,1,3.7,7,Quarterly,41.333333333333336,7.71,47.68571428571428,61.45,Medium,48.06678571428571,Monitor Demand,35,142,1491.0,4,72,São Paulo,20115,1
EVS00124,55.879507,37.662621,"5746 Moscow Ave, Moscow",1,0.46,0,8.61,83,1,50,"Tesla, CHAdeMO",2019,1,4.5,6,Monthly,55.333333333333336,8.61,62.38571428571428,56.95,High,60.771785714285706,Upgrade Existing Station,22,98,2254.0000000000005,6,36,Moscow,11965,1
EVS00125,-33.85476,151.300876,"5550 Sydney Ave, Sydney",2,0.48,1,14.6,33,4,50,"CHAdeMO, CCS",2022,0,3.1,1,Monthly,22.0,14.6,27.385714285714286,27.0,Very Low,44.75428571428572,Monitor Demand,41,62,1488.0,2,59,Sydney,25538,0
EVS00126,37.532948,127.008718,"7503 Seoul Ave, Seoul",0,0.47,0,14.8,45,4,150,"Type 2, Tesla",2021,1,4.3,10,Annually,30.0,14.8,44.357142857142854,26.0,Low,54.892857142857146,Upgrade Existing Station,48,116,8177.999999999999,3,32,Seoul,43530,0
EVS00127,19.432658,-99.086061,"6276 Mexico City Ave, Mexico City",2,0.21,1,5.86,49,3,22,CCS,2012,0,4.2,8,Quarterly,32.666666666666664,5.86,36.18571428571428,70.7,Low,36.979285714285716,Monitor Demand,41,50,231.0,3,71,Mexico City,6056,0
EVS00128,-33.872186,151.346868,"6208 Sydney Ave, Sydney",1,0.16,0,15.95,71,3,50,CCS,2013,0,4.1,6,Annually,47.333333333333336,15.95,53.98571428571428,20.25,Medium,67.25678571428571,Upgrade Existing Station,13,118,944.0,5,77,Sydney,33482,1
EVS00129,39.916791,116.267198,"3833 Beijing Ave, Beijing",0,0.1,1,11.77,66,3,22,"CCS, Type 2",2021,1,4.3,4,Quarterly,44.0,11.77,48.08571428571428,41.15,Medium,56.33178571428572,Upgrade Existing Station,39,36,79.2,4,56,Beijing,48716,1
EVS00130,41.933882,-87.634607,"4948 Chicago Ave, Chicago",2,0.35,0,10.65,58,1,150,CCS,2013,1,4.0,4,Annually,38.666666666666664,10.65,53.45714285714285,46.75,Low,54.52035714285714,Upgrade Existing Station,46,102,5354.999999999999,4,80,Chicago,9110,0
EVS00131,32.988859,32.234936,"8806 Random Rd, City 293, Country",0,0.16,1,16.3,28,4,50,CCS,2012,1,4.5,1,Annually,18.666666666666668,16.3,23.885714285714286,18.499999999999993,Very Low,45.07928571428571,Monitor Demand,32,129,1032.0,2,53,Country,14773,0
EVS00132,41.968075,-87.730962,"2642 Chicago Ave, Chicago",0,0.27,2,4.99,32,1,150,CCS,2016,0,4.9,1,Quarterly,21.333333333333336,4.99,35.25714285714285,75.05,Very Low,30.835357142857145,Monitor Demand,48,51,2065.5,2,89,Chicago,28266,0
EVS00133,25.312641,55.273931,"1811 Dubai Ave, Dubai",2,0.43,1,2.45,37,1,22,Tesla,2014,1,4.8,4,Monthly,24.666666666666668,2.45,27.785714285714285,87.75,Very Low,24.651785714285715,No Immediate Action,24,54,510.84,2,36,Dubai,18412,0
EVS00134,41.847635,-87.753595,"3495 Chicago Ave, Chicago",0,0.33,0,9.03,26,2,50,"Tesla, CCS",2017,0,4.5,8,Monthly,17.333333333333336,9.03,22.485714285714284,54.85,Very Low,31.29678571428571,Monitor Demand,38,48,792.0,2,39,Chicago,34270,0
EVS00135,19.053562,72.835112,"821 Mumbai Ave, Mumbai",2,0.25,1,6.6,45,2,350,"Tesla, Type 2",2017,0,4.3,10,Quarterly,30.0,6.6,61.5,67.0,Low,47.4,Monitor Demand,45,89,7787.5,3,78,Mumbai,7910,0
EVS00136,-33.885375,151.309019,"6193 Sydney Ave, Sydney",0,0.34,1,5.92,30,4,350,"CHAdeMO, Tesla",2010,0,4.6,4,Quarterly,20.0,5.92,51.0,70.39999999999999,Very Low,38.260000000000005,Monitor Demand,22,114,13566.000000000002,2,88,Sydney,46453,0
EVS00137,-33.762238,18.497402,"3078 Cape Town Ave, Cape Town",0,0.41,2,0.59,37,3,350,Type 2,2020,1,3.4,4,Quarterly,24.666666666666668,0.59,55.89999999999999,97.05,Very Low,32.6425,Monitor Demand,41,41,5883.5,2,52,Cape Town,26446,0
EVS00138,43.667051,-79.49562,"4542 Toronto Ave, Toronto",2,0.33,1,18.44,98,4,22,"CHAdeMO, CCS",2019,1,4.7,2,Quarterly,65.33333333333333,18.44,70.48571428571428,7.799999999999995,High,84.96428571428571,Build New Fast Charging Station,16,88,638.8800000000001,7,36,Toronto,1206,1
EVS00139,39.972485,116.200458,"852 Beijing Ave, Beijing",0,0.34,1,12.54,94,3,22,Type 2,2016,1,5.0,3,Quarterly,62.66666666666667,12.54,67.68571428571428,37.3,High,72.51928571428572,Upgrade Existing Station,31,108,807.8400000000001,6,76,Beijing,22518,1
EVS00140,-33.704286,18.454534,"5698 Cape Town Ave, Cape Town",1,0.5,1,6.97,76,4,350,CCS,2011,1,4.3,4,Monthly,50.66666666666667,6.97,83.19999999999999,65.14999999999999,Medium,64.4775,Upgrade Existing Station,37,91,15925.0,5,20,Cape Town,23361,1
EVS00141,-50.498253,-91.137594,"8709 Random Rd, City 424, Country",0,0.35,1,13.3,87,4,22,"CCS, Type 2",2010,0,4.7,6,Quarterly,57.99999999999999,13.3,62.78571428571429,33.5,High,70.13928571428572,Upgrade Existing Station,11,148,1139.6,6,32,Country,24419,1
EVS00142,39.92592,116.423656,"3638 Beijing Ave, Beijing",0,0.11,0,8.57,85,0,150,CCS,2022,0,4.4,10,Monthly,56.666666666666664,8.57,72.35714285714285,57.15,High,65.19035714285714,Upgrade Existing Station,15,106,1749.0,6,46,Beijing,49702,1
EVS00143,-33.77252,18.541711,"4783 Cape Town Ave, Cape Town",1,0.44,1,0.74,14,0,50,"Type 2, CCS",2023,0,3.4,8,Monthly,9.333333333333334,0.74,14.085714285714285,96.3,Very Low,10.429285714285715,No Immediate Action,37,115,2530.0,1,89,Cape Town,42523,0
EVS00144,43.654641,-79.348446,"7845 Toronto Ave, Toronto",2,0.15,1,14.65,80,2,150,CCS,2017,1,4.1,4,Annually,53.333333333333336,14.65,68.85714285714285,26.749999999999996,High,73.18035714285713,Upgrade Existing Station,37,94,2115.0,5,78,Toronto,46151,1
EVS00145,55.720416,37.545201,"3962 Moscow Ave, Moscow",0,0.5,0,10.27,34,2,350,"CCS, Tesla",2012,1,4.4,9,Annually,22.666666666666664,10.27,53.800000000000004,48.650000000000006,Very Low,47.9925,Monitor Demand,29,73,12775.0,2,25,Moscow,23403,0
EVS00146,-23.545409,-46.511423,"7670 São Paulo Ave, São Paulo",2,0.2,0,18.53,33,2,50,CHAdeMO,2010,1,4.1,3,Annually,22.0,18.53,27.385714285714286,7.34999999999999,Very Low,51.63178571428572,Upgrade Existing Station,39,107,1070.0,2,42,São Paulo,19141,0
EVS00147,13.874673,100.499411,"642 Bangkok Ave, Bangkok",0,0.39,1,14.29,42,0,350,Tesla,2011,1,4.1,9,Quarterly,28.000000000000004,14.29,59.4,28.550000000000008,Low,59.2675,Upgrade Existing Station,20,73,9964.5,3,29,Bangkok,15820,0
EVS00148,52.45077,13.404804,"668 Berlin Ave, Berlin",0,0.41,1,0.64,52,0,150,Tesla,2011,0,5.0,6,Monthly,34.66666666666667,0.64,49.25714285714285,96.8,Low,33.822857142857146,Monitor Demand,37,35,2152.5,3,70,Berlin,41342,0
EVS00149,19.494854,-99.114742,"2735 Mexico City Ave, Mexico City",1,0.26,0,10.3,75,4,50,"CHAdeMO, Type 2",2018,1,4.8,9,Quarterly,50.0,10.3,56.78571428571427,48.5,Medium,59.489285714285714,Upgrade Existing Station,34,118,1534.0,5,38,Mexico City,7374,1
EVS00150,37.769385,-122.409949,"8002 San Francisco Ave, San Francisco",1,0.5,1,13.46,95,1,22,Type 2,2017,0,5.0,1,Monthly,63.33333333333333,13.46,68.38571428571429,32.699999999999996,High,74.65928571428573,Upgrade Existing Station,48,39,429.0,6,70,San Francisco,2678,1
EVS00151,-13.956652,77.822198,"9467 Random Rd, City 394, Country",1,0.5,2,19.37,22,3,50,CCS,2013,1,3.2,7,Quarterly,14.666666666666666,19.37,19.685714285714283,3.1499999999999972,Very Low,47.27178571428571,Monitor Demand,42,65,1625.0,1,87,Country,34827,0
EVS00152,52.489213,13.427218,"9559 Berlin Ave, Berlin",1,0.25,2,11.02,92,2,22,"CCS, Tesla",2017,0,4.1,3,Monthly,61.33333333333333,11.02,66.28571428571429,44.900000000000006,High,68.79928571428572,Upgrade Existing Station,10,146,803.0,6,61,Berlin,17198,1
EVS00153,-33.833546,18.554578,"1810 Cape Town Ave, Cape Town",1,0.33,1,7.88,90,0,150,"Tesla, CHAdeMO",2015,0,4.6,1,Quarterly,60.0,7.88,75.85714285714286,60.6,High,66.63285714285713,Upgrade Existing Station,36,77,3811.5,6,76,Cape Town,10914,1
EVS00154,43.646213,-79.323081,"8891 Toronto Ave, Toronto",1,0.33,0,3.85,39,2,150,"CHAdeMO, Tesla",2019,1,4.7,5,Quarterly,26.0,3.85,40.15714285714285,80.75,Very Low,32.550357142857145,Monitor Demand,22,130,6435.0,3,87,Toronto,28890,0
EVS00155,25.200341,55.397243,"866 Dubai Ave, Dubai",1,0.11,1,5.51,93,4,50,"Type 2, CCS",2019,1,4.3,4,Annually,62.0,5.51,69.38571428571429,72.45,High,60.64678571428571,Upgrade Existing Station,12,148,814.0,6,57,Dubai,23299,1
EVS00156,25.326558,55.384526,"8440 Dubai Ave, Dubai",1,0.45,0,9.78,23,2,350,"CHAdeMO, Tesla",2020,0,3.7,10,Quarterly,15.333333333333332,9.78,46.099999999999994,51.1,Very Low,41.305,Monitor Demand,48,100,15750.0,2,81,Dubai,44585,0
EVS00157,-33.830829,151.307906,"4259 Sydney Ave, Sydney",1,0.22,0,4.19,18,4,22,Tesla,2022,1,4.9,9,Monthly,12.0,4.19,14.485714285714286,79.05,Very Low,17.626785714285713,No Immediate Action,15,103,498.52,1,26,Sydney,44689,0
EVS00158,13.874674,100.504928,"8145 Bangkok Ave, Bangkok",2,0.13,1,14.81,42,2,150,CCS,2011,1,4.9,4,Monthly,28.000000000000004,14.81,42.25714285714285,25.949999999999996,Low,53.32035714285715,Upgrade Existing Station,17,89,1735.5,3,69,Bangkok,43557,0
EVS00159,41.810569,-87.627675,"2502 Chicago Ave, Chicago",1,0.37,2,13.61,41,2,50,CHAdeMO,2021,0,4.0,6,Annually,27.333333333333332,13.61,32.98571428571429,31.95,Low,47.26178571428571,Monitor Demand,36,27,499.5,3,71,Chicago,45020,0
EVS00160,39.990154,116.393454,"5969 Beijing Ave, Beijing",2,0.39,1,17.32,32,3,350,Tesla,2010,0,4.9,3,Monthly,21.333333333333336,17.32,52.400000000000006,13.4,Very Low,59.26999999999999,Upgrade Existing Station,18,48,6552.0,2,45,Beijing,3693,0
EVS00161,79.688544,-145.764185,"4227 Random Rd, City 428, Country",1,0.12,2,14.91,53,0,22,"CCS, Tesla",2016,0,4.9,3,Annually,35.333333333333336,14.91,38.98571428571429,25.449999999999996,Low,54.93678571428572,Upgrade Existing Station,46,131,345.84,4,45,Country,30467,0
EVS00162,37.865915,-122.317142,"273 San Francisco Ave, San Francisco",2,0.3,0,13.53,30,3,150,CCS,2018,1,4.5,3,Annually,20.0,13.53,33.857142857142854,32.35,Very Low,44.72035714285714,Monitor Demand,42,127,5715.0,2,38,San Francisco,30723,0
EVS00163,55.778004,37.613105,"9567 Moscow Ave, Moscow",2,0.29,2,18.4,17,4,350,Tesla,2021,0,3.8,1,Quarterly,11.333333333333332,18.4,41.9,8.000000000000007,Very Low,53.21,Upgrade Existing Station,33,128,12992.0,1,28,Moscow,47699,0
EVS00164,55.767176,37.663525,"2651 Moscow Ave, Moscow",0,0.12,1,16.5,52,2,22,Tesla,2015,1,4.0,2,Annually,34.66666666666667,16.5,38.285714285714285,17.500000000000004,Low,57.18928571428571,Upgrade Existing Station,24,39,102.96,3,80,Moscow,4627,0
EVS00165,34.149479,-118.221804,"9305 Los Angeles Ave, Los Angeles",0,0.46,2,18.56,100,0,50,"CHAdeMO, CCS",2022,1,4.2,9,Monthly,66.66666666666666,18.56,74.28571428571428,7.200000000000006,High,87.19428571428571,Build New Fast Charging Station,41,92,2116.0,7,39,Los Angeles,26939,1
EVS00166,39.86551,116.33183,"3107 Beijing Ave, Beijing",0,0.15,1,16.48,70,4,350,"CCS, CHAdeMO",2013,0,3.7,9,Quarterly,46.666666666666664,16.48,78.99999999999999,17.599999999999994,Medium,77.93999999999998,Build New Fast Charging Station,41,23,1207.5,5,69,Beijing,49925,1
EVS00167,37.56301,127.076728,"9001 Seoul Ave, Seoul",2,0.33,0,4.01,53,1,150,CHAdeMO,2014,1,4.7,5,Quarterly,35.333333333333336,4.01,49.957142857142856,79.95,Low,40.25035714285715,Monitor Demand,33,38,1881.0000000000002,4,41,Seoul,43941,0
EVS00168,37.703091,-122.413612,"2338 San Francisco Ave, San Francisco",2,0.13,2,16.32,69,3,150,"Tesla, CHAdeMO",2015,1,3.4,7,Monthly,46.0,16.32,61.157142857142844,18.399999999999995,Medium,70.27285714285713,Upgrade Existing Station,21,121,2359.5,5,32,San Francisco,22834,1
EVS00169,34.000561,-118.273892,"7216 Los Angeles Ave, Los Angeles",2,0.47,1,19.4,37,3,22,CCS,2013,1,3.8,1,Monthly,24.666666666666668,19.4,27.785714285714285,3.0000000000000027,Very Low,54.31428571428572,Upgrade Existing Station,48,105,1085.6999999999998,2,31,Los Angeles,19047,0
EVS00170,-33.716354,151.310527,"3420 Sydney Ave, Sydney",1,0.38,0,12.78,94,2,350,CCS,2012,0,4.6,4,Annually,62.66666666666667,12.78,95.8,36.1,High,84.185,Build New Fast Charging Station,11,71,9443.0,6,29,Sydney,27105,1
EVS00171,46.166127,-87.073986,"8513 Random Rd, City 75, Country",0,0.17,2,6.24,21,1,150,Type 2,2015,1,3.2,5,Annually,14.000000000000002,6.24,27.557142857142857,68.8,Very Low,27.192857142857147,No Immediate Action,12,130,3315.0,1,84,Country,11230,0
EVS00172,37.654957,127.051576,"7508 Seoul Ave, Seoul",2,0.4,0,11.93,35,4,350,"CHAdeMO, Type 2",2017,1,4.2,4,Annually,23.333333333333332,11.93,54.49999999999999,40.349999999999994,Very Low,51.427499999999995,Upgrade Existing Station,46,128,17920.0,2,49,Seoul,16707,0
EVS00173,37.831442,-122.304284,"8034 San Francisco Ave, San Francisco",1,0.19,1,11.19,31,0,50,Tesla,2017,0,4.3,3,Monthly,20.666666666666668,11.19,25.985714285714284,44.05,Very Low,37.72678571428572,Monitor Demand,26,105,997.5,2,27,San Francisco,22976,0
EVS00174,52.50332,13.424196,"4929 Berlin Ave, Berlin",0,0.32,0,7.39,45,0,22,"CHAdeMO, Tesla",2016,0,4.8,3,Annually,30.0,7.39,33.385714285714286,63.050000000000004,Low,37.536785714285706,Monitor Demand,11,62,436.48,3,40,Berlin,45262,0
EVS00175,37.710036,-122.331396,"4448 San Francisco Ave, San Francisco",2,0.4,2,3.08,80,1,150,"Type 2, Tesla",2014,1,5.0,5,Monthly,53.333333333333336,3.08,68.85714285714285,84.6,High,52.93285714285714,Upgrade Existing Station,11,61,3660.0000000000005,5,41,San Francisco,24776,1
EVS00176,37.631834,126.962567,"9513 Seoul Ave, Seoul",2,0.17,0,12.86,56,0,350,Type 2,2015,0,4.1,4,Annually,37.333333333333336,12.86,69.19999999999999,35.699999999999996,Low,64.18499999999999,Upgrade Existing Station,37,109,6485.5,4,37,Seoul,31080,0
EVS00177,41.931228,-87.716399,"7820 Chicago Ave, Chicago",1,0.26,1,14.74,25,0,150,"CHAdeMO, Type 2",2010,1,3.4,4,Annually,16.666666666666664,14.74,30.357142857142854,26.3,Very Low,44.18785714285714,Monitor Demand,32,134,5226.000000000001,2,85,Chicago,2306,0
EVS00178,39.906152,116.318801,"3436 Beijing Ave, Beijing",0,0.49,2,2.45,56,2,350,Type 2,2022,0,4.4,9,Annually,37.333333333333336,2.45,69.19999999999999,87.75,Low,45.967499999999994,Monitor Demand,46,45,7717.5,4,67,Beijing,7776,0
EVS00179,19.495854,-99.182497,"4247 Mexico City Ave, Mexico City",1,0.13,0,1.96,75,4,150,"CHAdeMO, Type 2",2017,1,3.4,3,Annually,50.0,1.96,65.35714285714285,90.2,Medium,48.32285714285714,Monitor Demand,41,62,1209.0,5,63,Mexico City,28251,1
EVS00180,55.763502,37.68355,"1592 Moscow Ave, Moscow",1,0.29,2,19.63,77,1,50,"CHAdeMO, Tesla",2017,1,4.3,3,Monthly,51.33333333333333,19.63,58.185714285714276,1.8500000000000072,Medium,76.87678571428572,Build New Fast Charging Station,42,96,1391.9999999999998,5,28,Moscow,10474,1
EVS00181,-9.607391,161.811368,"7167 Random Rd, City 496, Country",1,0.14,1,5.29,79,3,22,"Type 2, Tesla",2019,0,4.4,6,Annually,52.666666666666664,5.29,57.18571428571428,73.55000000000001,Medium,51.88178571428571,Upgrade Existing Station,10,39,120.12000000000002,5,86,Country,41294,1
EVS00182,37.689983,127.09878,"7953 Seoul Ave, Seoul",0,0.3,0,4.23,38,3,22,"Type 2, Tesla",2015,0,4.4,9,Quarterly,25.333333333333336,4.23,28.48571428571428,78.85,Very Low,28.29678571428571,No Immediate Action,28,58,382.79999999999995,3,73,Seoul,22959,0
